filepath,result,fluent
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_5.wav,are you gonna go to Fort Lauderdale,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_5.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_7.wav, yeah,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_7.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_9.wav, yeah so about every,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_9.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_10.wav,talk to people and,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_10.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_13.wav, them that hey were all different,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_13.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_15.wav,and you are,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_15.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_16.wav,theyre so cool like what,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_16.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_17.wav, like when you went to your first meeting,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_17.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_18.wav,Currently I work for the,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_18.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_19.wav, decide to like want to go,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_19.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_20.wav, about it house changed so many,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_20.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_21.wav, get there on Wednesday,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_21.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_22.wav, the firsttimers,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_22.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_23.wav, youthful and theres,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_23.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_24.wav,from all different,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_24.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_25.wav,it was exhausting and it was,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_25.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_28.wav, like that,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_28.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_29.wav,may react,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_29.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_30.wav, it not only helps them,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_30.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_31.wav,it always like helped me feel less,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_31.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_32.wav, so you,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_32.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_33.wav,you guys also,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_33.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_34.wav, none of us were,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_34.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_35.wav, your feet like all the time,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_35.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_37.wav, out the most for you,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_37.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/61/WomenWhoStutter_61_39.wav, like if the patient has a problem,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_61_39.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_0.wav, eyetunes today has,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_0.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_1.wav, accomplished that I think,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_1.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_2.wav,I think going into 6th grade or,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_2.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_3.wav,did she like want to go to,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_3.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_5.wav, was there like,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_5.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_6.wav, the moment for you,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_6.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_8.wav,always remember like besides those,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_8.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_9.wav,was there like a,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_9.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_11.wav, like kind of sums up what the,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_11.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_12.wav, up what the conference meant for you,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_12.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_14.wav, and I was like oh my god like there if this,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_14.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_15.wav, if this is just one person then this,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_15.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_16.wav,this is real and that was,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_16.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_20.wav, and go back into a speech,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_20.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_21.wav, therapy for the,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_21.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_22.wav,days at the conference,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_22.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_24.wav, so I mean at that point had,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_24.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_25.wav, so how,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_25.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_26.wav,how would you what advice would,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_26.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_27.wav, you offer to,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_27.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_28.wav,a younger woman maybe,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_28.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_29.wav,was just like,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_29.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_30.wav,starting their journey,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_30.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_31.wav, confronting stuttering,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_31.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_34.wav, meeting new people like,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_34.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_35.wav, like I,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_35.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_37.wav,do something you think you would not,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_37.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_38.wav,what youre capable of,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_38.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_39.wav, wow so well put,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_39.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_40.wav, stuttering I actually,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_40.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_41.wav,and sharing,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_41.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_42.wav, parts of your story because I,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_42.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_43.wav, about my story,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_43.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_47.wav, I actually did not and I,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_47.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_49.wav,and I did go back into speech there,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_49.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_51.wav, so going back to my,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_51.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_54.wav, read people I,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_54.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_55.wav, I like to think like probably,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_55.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_56.wav, better than the average person,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_56.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_57.wav, kind of used the people,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_57.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_58.wav, surprise puzzle,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_58.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_59.wav, burned reaction so yeah,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_59.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_60.wav, do you ever like address it with,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_60.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_62.wav,and like many Alaska,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_62.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_63.wav,talking to professionally,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_63.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_64.wav,I have before,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_64.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_65.wav, good talking about it more and kind of like,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_65.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_66.wav, like letting people know right,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_66.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_67.wav, like advertising and,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_67.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_68.wav, disclosure as,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_68.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_70.wav,break the ice a little bit with somebody,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_70.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_72.wav, do that it,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_72.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_74.wav,it wasnt until,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_74.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_76.wav,kind of saw that theres like groups and,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_76.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_80.wav, yeah and,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_80.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_82.wav, so each day is a little different,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_82.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_83.wav,yeah or such a huge state,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_83.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_84.wav, wow and did,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_84.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_85.wav, how many people came,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_85.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_86.wav,it was the same group as,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_86.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_87.wav, right so like,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_87.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_88.wav,so before you kind of,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_88.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_89.wav,in Anchorage that Stutter,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_89.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_90.wav,so far only know of to,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_90.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_91.wav, talk about it and as,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_91.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_93.wav, journey on their own,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_93.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_95.wav, own time right,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_95.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_97.wav,you found the NSA youre thinking about,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_97.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_98.wav, Can you trip and do what so were gonna,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_98.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_99.wav,but were going to do a water,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_99.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_100.wav, your first conference,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_100.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_103.wav,once I got like a little bit of,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_103.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_105.wav,but Im not a very like spur the moment,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_105.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_106.wav,and plus you,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_106.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_107.wav, Didnt really have like,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_107.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_108.wav,when did you arrive,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_108.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_109.wav,I came the,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_109.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_111.wav,what did you think like when you were,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_111.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_113.wav,well I was told that like,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_113.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_114.wav, wasnt like that warm and fuzzy thing,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_114.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_115.wav, thing I guess,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_115.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_116.wav,I guess it was just being,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_116.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_117.wav, so,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_117.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_122.wav, similar to what you,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_122.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_125.wav, get it,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_125.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_126.wav, for me it was very,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_126.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_127.wav, a bit raiding to,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_127.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_128.wav, just be,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_128.wav
